id,age,decile_score,priors_count,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
648,57,5,1,1,0,1,0,1,0,1,0,0,0,0,0
649,27,1,3,0,0,1,1,0,0,0,0,1,0,0,0
651,26,4,3,0,0,1,1,0,0,1,0,0,0,0,0
653,24,8,3,1,0,1,0,0,1,0,0,1,0,0,0
654,33,1,0,0,0,1,1,0,0,0,0,1,0,0,0
656,29,6,2,0,0,1,1,0,0,1,0,0,0,0,0
657,24,10,3,1,1,0,0,0,1,1,0,0,0,0,0
659,19,10,1,1,0,1,0,0,1,0,0,1,0,0,0
660,36,1,2,0,0,1,1,0,0,0,0,1,0,0,0
662,24,5,0,0,1,0,0,0,1,0,0,1,0,0,0
664,34,1,0,0,0,1,1,0,0,0,0,1,0,0,0
668,25,5,2,1,0,1,1,0,0,0,0,0,1,0,0
669,20,10,1,1,0,1,0,0,1,1,0,0,0,0,0
673,28,5,2,1,0,1,1,0,0,0,0,0,1,0,0
674,24,2,1,1,0,1,0,0,1,1,0,0,0,0,0
675,61,1,4,0,0,1,0,1,0,0,0,1,0,0,0
678,50,2,3,0,1,0,0,1,0,1,0,0,0,0,0
679,30,1,1,0,0,1,1,0,0,1,0,0,0,0,0
680,38,3,5,0,0,1,1,0,0,1,0,0,0,0,0
681,24,1,0,0,0,1,0,0,1,0,0,1,0,0,0
684,45,2,16,0,0,1,0,1,0,1,0,0,0,0,0
685,46,10,2,1,1,0,0,1,0,1,0,0,0,0,0
686,41,1,0,1,0,1,1,0,0,0,0,1,0,0,0
687,20,8,0,1,0,1,0,0,1,0,0,0,0,0,1
688,27,8,13,1,0,1,1,0,0,1,0,0,0,0,0
689,51,8,16,0,1,0,0,1,0,1,0,0,0,0,0
691,26,6,1,1,0,1,1,0,0,1,0,0,0,0,0
692,29,5,3,1,0,1,1,0,0,1,0,0,0,0,0
693,52,5,6,1,0,1,0,1,0,0,0,1,0,0,0
694,28,4,1,1,0,1,1,0,0,0,0,1,0,0,0
696,34,7,4,1,1,0,1,0,0,0,0,0,0,1,0
697,55,3,5,1,0,1,0,1,0,1,0,0,0,0,0
700,26,9,10,1,0,1,1,0,0,1,0,0,0,0,0
701,28,10,5,0,0,1,1,0,0,1,0,0,0,0,0
703,63,1,2,0,0,1,0,1,0,0,0,1,0,0,0
704,42,1,0,0,0,1,1,0,0,1,0,0,0,0,0
707,23,6,6,0,0,1,0,0,1,1,0,0,0,0,0
708,54,9,28,1,0,1,0,1,0,1,0,0,0,0,0
709,35,7,8,1,0,1,1,0,0,1,0,0,0,0,0
711,24,9,6,1,1,0,0,0,1,1,0,0,0,0,0
712,54,1,2,0,0,1,0,1,0,1,0,0,0,0,0
713,58,6,12,1,0,1,0,1,0,1,0,0,0,0,0
715,23,5,1,1,0,1,0,0,1,0,0,1,0,0,0
716,35,2,1,0,0,1,1,0,0,1,0,0,0,0,0
718,20,10,1,1,0,1,0,0,1,1,0,0,0,0,0
720,51,1,0,0,0,1,0,1,0,0,0,1,0,0,0
721,24,10,0,0,0,1,0,0,1,0,0,0,1,0,0
722,37,2,3,0,0,1,1,0,0,0,0,1,0,0,0
724,47,1,3,0,0,1,0,1,0,0,0,1,0,0,0
726,34,6,4,1,0,1,1,0,0,0,0,1,0,0,0
727,56,1,0,0,0,1,0,1,0,0,0,1,0,0,0
728,34,1,4,1,0,1,1,0,0,0,0,0,1,0,0
729,59,1,1,1,0,1,0,1,0,0,0,1,0,0,0
730,35,6,0,0,0,1,1,0,0,0,1,0,0,0,0
731,58,1,1,0,0,1,0,1,0,0,0,0,1,0,0
732,29,4,2,0,0,1,1,0,0,0,0,0,1,0,0
737,24,9,6,1,1,0,0,0,1,0,0,1,0,0,0
738,21,9,2,1,0,1,0,0,1,0,0,1,0,0,0
739,26,9,2,0,0,1,1,0,0,1,0,0,0,0,0
740,50,7,5,1,0,1,0,1,0,0,1,0,0,0,0
743,26,2,1,0,0,1,1,0,0,1,0,0,0,0,0
745,30,2,0,0,1,0,1,0,0,0,0,1,0,0,0
750,29,9,6,1,0,1,1,0,0,0,0,1,0,0,0
752,29,4,0,1,0,1,1,0,0,0,0,1,0,0,0
753,54,1,0,0,0,1,0,1,0,1,0,0,0,0,0
754,29,4,4,1,0,1,1,0,0,1,0,0,0,0,0
756,59,1,0,0,1,0,0,1,0,0,0,1,0,0,0
757,38,5,0,0,0,1,1,0,0,1,0,0,0,0,0
758,22,5,2,1,1,0,0,0,1,0,0,0,1,0,0
760,29,7,4,1,0,1,1,0,0,1,0,0,0,0,0
762,27,3,1,1,0,1,1,0,0,0,0,1,0,0,0
763,26,5,7,1,0,1,1,0,0,0,0,0,1,0,0
764,52,3,20,0,0,1,0,1,0,0,0,0,1,0,0
765,66,6,33,1,0,1,0,1,0,1,0,0,0,0,0
769,27,5,2,0,0,1,1,0,0,0,0,1,0,0,0
770,51,1,1,0,0,1,0,1,0,0,0,1,0,0,0
771,35,2,1,0,0,1,1,0,0,0,0,1,0,0,0
774,26,7,1,0,0,1,1,0,0,1,0,0,0,0,0
775,52,3,4,0,0,1,0,1,0,0,0,1,0,0,0
779,35,2,12,0,1,0,1,0,0,1,0,0,0,0,0
781,48,5,12,0,0,1,0,1,0,0,0,0,0,0,1
785,26,2,0,0,1,0,1,0,0,1,0,0,0,0,0
786,48,1,0,0,1,0,0,1,0,0,0,1,0,0,0
787,30,4,7,0,0,1,1,0,0,0,0,0,1,0,0
788,28,1,2,0,0,1,1,0,0,0,0,0,0,0,1
789,33,3,2,0,0,1,1,0,0,1,0,0,0,0,0
790,34,4,6,0,1,0,1,0,0,1,0,0,0,0,0
792,25,1,0,0,0,1,1,0,0,0,0,0,0,0,1
793,59,7,10,1,0,1,0,1,0,1,0,0,0,0,0
794,29,5,5,1,0,1,1,0,0,1,0,0,0,0,0
796,24,2,0,0,0,1,0,0,1,0,0,1,0,0,0
798,48,7,1,1,0,1,0,1,0,0,0,1,0,0,0
800,55,8,0,1,0,1,0,1,0,1,0,0,0,0,0
803,52,5,4,0,0,1,0,1,0,1,0,0,0,0,0
804,20,4,0,1,0,1,0,0,1,1,0,0,0,0,0
805,25,4,4,1,0,1,1,0,0,0,0,1,0,0,0
806,24,2,0,0,0,1,0,0,1,0,0,1,0,0,0
807,23,9,0,0,0,1,0,0,1,0,0,1,0,0,0
808,27,4,6,0,0,1,1,0,0,0,0,1,0,0,0
810,25,3,1,1,0,1,1,0,0,1,0,0,0,0,0
812,31,2,0,0,0,1,1,0,0,1,0,0,0,0,0
813,25,4,6,1,0,1,1,0,0,1,0,0,0,0,0
814,32,1,1,1,0,1,1,0,0,0,0,1,0,0,0
815,21,3,0,1,0,1,0,0,1,0,0,1,0,0,0
817,37,1,1,0,0,1,1,0,0,0,0,0,0,0,1
818,25,3,0,0,0,1,1,0,0,0,0,1,0,0,0
820,32,10,20,0,0,1,1,0,0,0,0,0,1,0,0
821,35,7,0,0,0,1,1,0,0,1,0,0,0,0,0
823,42,7,14,1,0,1,1,0,0,1,0,0,0,0,0
825,24,10,9,1,0,1,0,0,1,0,0,1,0,0,0
829,22,10,6,1,0,1,0,0,1,0,0,1,0,0,0
830,21,6,0,1,0,1,0,0,1,0,0,0,1,0,0
831,47,1,1,0,0,1,0,1,0,0,0,1,0,0,0
835,27,9,5,1,0,1,1,0,0,1,0,0,0,0,0
836,43,1,2,1,0,1,1,0,0,0,0,0,1,0,0
837,46,6,2,1,0,1,0,1,0,0,0,1,0,0,0
838,44,3,1,0,0,1,1,0,0,1,0,0,0,0,0
840,27,5,0,0,0,1,1,0,0,1,0,0,0,0,0
841,23,2,2,0,0,1,0,0,1,0,0,1,0,0,0
842,50,1,1,0,1,0,0,1,0,0,0,0,1,0,0
843,42,5,8,0,0,1,1,0,0,1,0,0,0,0,0
844,58,6,6,0,0,1,0,1,0,1,0,0,0,0,0
847,26,6,3,0,0,1,1,0,0,1,0,0,0,0,0
848,48,1,0,0,1,0,0,1,0,0,0,0,0,0,1
849,39,3,3,1,0,1,1,0,0,1,0,0,0,0,0
850,21,5,3,1,0,1,0,0,1,1,0,0,0,0,0
851,63,1,1,0,0,1,0,1,0,0,0,1,0,0,0
852,22,7,3,1,0,1,0,0,1,1,0,0,0,0,0
853,50,3,3,0,0,1,0,1,0,1,0,0,0,0,0
855,38,1,0,0,0,1,1,0,0,1,0,0,0,0,0
856,41,6,1,0,0,1,1,0,0,0,0,1,0,0,0
857,28,8,16,1,0,1,1,0,0,1,0,0,0,0,0
858,30,3,0,0,1,0,1,0,0,1,0,0,0,0,0
859,23,5,1,0,0,1,0,0,1,1,0,0,0,0,0
861,25,4,2,1,0,1,1,0,0,0,0,1,0,0,0
863,40,4,5,0,0,1,1,0,0,0,0,1,0,0,0
864,24,8,8,0,0,1,0,0,1,0,0,0,1,0,0
867,27,4,5,1,0,1,1,0,0,1,0,0,0,0,0
869,44,3,11,0,0,1,1,0,0,0,0,1,0,0,0
870,35,2,6,1,1,0,1,0,0,1,0,0,0,0,0
871,42,1,0,0,0,1,1,0,0,0,0,1,0,0,0
872,38,7,15,0,0,1,1,0,0,1,0,0,0,0,0
874,26,6,4,0,0,1,1,0,0,0,0,0,1,0,0
875,25,3,0,0,1,0,1,0,0,1,0,0,0,0,0
879,24,4,1,0,0,1,0,0,1,0,0,1,0,0,0
880,64,1,1,0,0,1,0,1,0,0,0,0,1,0,0
881,49,1,2,1,1,0,0,1,0,0,0,1,0,0,0
882,50,1,5,1,0,1,0,1,0,0,0,1,0,0,0
883,28,6,8,1,0,1,1,0,0,0,0,1,0,0,0
884,66,1,0,1,0,1,0,1,0,0,0,1,0,0,0
886,46,1,0,0,1,0,0,1,0,0,0,1,0,0,0
887,30,6,5,1,0,1,1,0,0,1,0,0,0,0,0
888,22,3,0,0,1,0,0,0,1,0,0,1,0,0,0
889,23,4,1,0,0,1,0,0,1,0,0,1,0,0,0
890,30,6,0,1,0,1,1,0,0,0,0,0,0,0,1
891,24,10,10,1,0,1,0,0,1,1,0,0,0,0,0
893,31,1,0,0,0,1,1,0,0,0,0,0,1,0,0
895,31,2,1,0,0,1,1,0,0,0,0,0,0,0,1
897,21,7,4,1,0,1,0,0,1,1,0,0,0,0,0
898,28,8,4,0,0,1,1,0,0,1,0,0,0,0,0
899,25,3,0,0,0,1,1,0,0,1,0,0,0,0,0
900,21,7,0,0,1,0,0,0,1,0,0,1,0,0,0
901,27,2,0,0,0,1,1,0,0,1,0,0,0,0,0
904,20,2,0,1,0,1,0,0,1,0,0,0,1,0,0
905,32,1,1,0,0,1,1,0,0,0,0,0,1,0,0
906,24,5,0,0,1,0,0,0,1,0,0,1,0,0,0
909,20,3,1,0,0,1,0,0,1,1,0,0,0,0,0
913,31,8,3,1,0,1,1,0,0,1,0,0,0,0,0
914,27,7,3,1,0,1,1,0,0,1,0,0,0,0,0
915,59,5,17,1,0,1,0,1,0,1,0,0,0,0,0
916,40,2,0,0,0,1,1,0,0,1,0,0,0,0,0
917,22,10,11,1,0,1,0,0,1,1,0,0,0,0,0
918,38,1,1,0,1,0,1,0,0,1,0,0,0,0,0
919,36,10,1,1,0,1,1,0,0,0,0,0,1,0,0
921,30,7,1,0,0,1,1,0,0,1,0,0,0,0,0
922,27,6,6,1,0,1,1,0,0,0,0,1,0,0,0
923,43,1,1,0,0,1,1,0,0,1,0,0,0,0,0
924,59,1,0,0,1,0,0,1,0,0,0,1,0,0,0
925,37,1,2,0,0,1,1,0,0,0,0,1,0,0,0
926,28,7,5,1,0,1,1,0,0,1,0,0,0,0,0
927,38,1,0,0,0,1,1,0,0,0,0,1,0,0,0
930,22,8,0,1,0,1,0,0,1,1,0,0,0,0,0
932,43,1,1,0,0,1,1,0,0,0,0,0,1,0,0
934,25,5,4,1,0,1,1,0,0,1,0,0,0,0,0
935,51,1,0,0,0,1,0,1,0,0,0,1,0,0,0
937,30,5,6,1,0,1,1,0,0,0,0,0,1,0,0
943,29,2,2,1,0,1,1,0,0,0,0,1,0,0,0
944,28,3,10,0,0,1,1,0,0,1,0,0,0,0,0
945,26,8,6,0,0,1,1,0,0,1,0,0,0,0,0
946,55,3,9,1,0,1,0,1,0,1,0,0,0,0,0
947,23,10,3,0,1,0,0,0,1,0,0,1,0,0,0
948,22,5,0,0,1,0,0,0,1,1,0,0,0,0,0
949,19,10,2,1,1,0,0,0,1,0,0,1,0,0,0
951,31,1,1,0,0,1,1,0,0,1,0,0,0,0,0
953,29,1,0,0,0,1,1,0,0,1,0,0,0,0,0
955,61,6,15,1,0,1,0,1,0,1,0,0,0,0,0
956,24,10,4,1,0,1,0,0,1,1,0,0,0,0,0
958,31,2,0,0,0,1,1,0,0,0,0,0,1,0,0
959,20,9,4,1,0,1,0,0,1,1,0,0,0,0,0
960,26,7,3,1,0,1,1,0,0,0,0,1,0,0,0
962,27,9,5,0,0,1,1,0,0,0,0,1,0,0,0
963,25,5,1,0,0,1,1,0,0,0,0,1,0,0,0
964,23,5,3,1,0,1,0,0,1,0,0,1,0,0,0
965,38,1,0,0,0,1,1,0,0,1,0,0,0,0,0
967,27,9,18,1,0,1,1,0,0,1,0,0,0,0,0
968,35,3,0,1,1,0,1,0,0,0,0,1,0,0,0
969,22,9,0,0,0,1,0,0,1,0,0,0,0,0,1
971,58,2,4,1,1,0,0,1,0,1,0,0,0,0,0
973,57,4,0,1,1,0,0,1,0,0,0,1,0,0,0
975,21,3,0,0,0,1,0,0,1,1,0,0,0,0,0
977,22,8,0,0,1,0,0,0,1,1,0,0,0,0,0
978,30,2,0,0,0,1,1,0,0,1,0,0,0,0,0
979,24,10,1,1,0,1,0,0,1,0,0,1,0,0,0
983,22,4,2,1,0,1,0,0,1,0,0,1,0,0,0
986,29,4,3,1,0,1,1,0,0,0,0,1,0,0,0
987,30,8,8,1,0,1,1,0,0,1,0,0,0,0,0
988,31,6,10,0,1,0,1,0,0,1,0,0,0,0,0
990,45,6,1,0,1,0,0,1,0,0,0,1,0,0,0
991,23,7,4,0,0,1,0,0,1,1,0,0,0,0,0
993,39,2,2,1,0,1,1,0,0,0,0,1,0,0,0
995,31,8,0,1,0,1,1,0,0,1,0,0,0,0,0
996,22,4,1,1,0,1,0,0,1,1,0,0,0,0,0
997,27,2,9,1,1,0,1,0,0,1,0,0,0,0,0
998,27,7,13,1,0,1,1,0,0,1,0,0,0,0,0
999,38,1,1,1,0,1,1,0,0,0,0,1,0,0,0
1000,31,10,23,1,0,1,1,0,0,1,0,0,0,0,0
1001,47,9,20,0,0,1,0,1,0,1,0,0,0,0,0
1002,22,7,3,0,0,1,0,0,1,1,0,0,0,0,0
1003,35,9,1,1,0,1,1,0,0,1,0,0,0,0,0
1004,23,6,2,1,0,1,0,0,1,0,0,0,1,0,0
1005,65,2,2,1,0,1,0,1,0,1,0,0,0,0,0
1006,35,4,0,0,0,1,1,0,0,1,0,0,0,0,0
1007,33,3,0,0,1,0,1,0,0,1,0,0,0,0,0
1008,53,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1009,52,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1014,21,5,0,0,0,1,0,0,1,1,0,0,0,0,0
1015,37,4,11,0,0,1,1,0,0,1,0,0,0,0,0
1016,30,9,4,1,0,1,1,0,0,0,0,0,0,0,1
1017,33,5,5,0,0,1,1,0,0,0,0,1,0,0,0
1018,31,7,2,0,0,1,1,0,0,1,0,0,0,0,0
1020,54,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1022,31,1,0,0,1,0,1,0,0,1,0,0,0,0,0
1023,59,3,2,0,1,0,0,1,0,0,0,1,0,0,0
1024,27,2,0,0,0,1,1,0,0,1,0,0,0,0,0
1025,36,7,0,1,0,1,1,0,0,1,0,0,0,0,0
1026,46,9,17,1,0,1,0,1,0,1,0,0,0,0,0
1027,22,9,3,0,0,1,0,0,1,1,0,0,0,0,0
1030,28,2,0,0,1,0,1,0,0,0,0,1,0,0,0
1031,34,9,15,1,1,0,1,0,0,0,0,1,0,0,0
1032,29,9,7,1,0,1,1,0,0,0,0,0,1,0,0
1034,23,10,2,1,0,1,0,0,1,1,0,0,0,0,0
1036,27,4,3,0,0,1,1,0,0,1,0,0,0,0,0
1037,21,6,0,1,0,1,0,0,1,0,1,0,0,0,0
1038,48,1,3,1,0,1,0,1,0,0,0,1,0,0,0
1039,30,9,15,1,0,1,1,0,0,1,0,0,0,0,0
1041,32,2,2,0,1,0,1,0,0,1,0,0,0,0,0
1043,31,7,5,0,0,1,1,0,0,1,0,0,0,0,0
1044,36,5,4,0,0,1,1,0,0,1,0,0,0,0,0
1046,36,5,1,0,0,1,1,0,0,1,0,0,0,0,0
1048,44,8,14,1,0,1,1,0,0,1,0,0,0,0,0
1049,53,1,2,0,0,1,0,1,0,0,0,1,0,0,0
1051,33,2,3,1,0,1,1,0,0,1,0,0,0,0,0
1054,21,10,2,0,0,1,0,0,1,1,0,0,0,0,0
1055,33,8,4,1,0,1,1,0,0,1,0,0,0,0,0
1056,47,5,2,1,0,1,0,1,0,0,0,1,0,0,0
1057,57,7,20,1,0,1,0,1,0,1,0,0,0,0,0
1058,28,4,2,0,0,1,1,0,0,1,0,0,0,0,0
1059,24,6,1,0,0,1,0,0,1,1,0,0,0,0,0
1060,44,1,1,0,0,1,1,0,0,1,0,0,0,0,0
1061,46,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1062,37,3,6,0,0,1,1,0,0,1,0,0,0,0,0
1063,26,6,10,1,0,1,1,0,0,1,0,0,0,0,0
1065,27,8,10,1,0,1,1,0,0,1,0,0,0,0,0
1066,40,2,1,0,0,1,1,0,0,0,0,1,0,0,0
1068,60,3,9,1,1,0,0,1,0,0,0,1,0,0,0
1069,53,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1070,26,6,8,0,0,1,1,0,0,1,0,0,0,0,0
1072,28,1,0,0,0,1,1,0,0,1,0,0,0,0,0
1073,23,4,0,0,0,1,0,0,1,0,0,0,1,0,0
1076,46,8,2,0,1,0,0,1,0,0,0,1,0,0,0
1077,23,5,0,1,0,1,0,0,1,1,0,0,0,0,0
1079,37,1,5,1,0,1,1,0,0,1,0,0,0,0,0
1081,44,1,1,0,0,1,1,0,0,1,0,0,0,0,0
1082,50,8,18,1,0,1,0,1,0,1,0,0,0,0,0
1084,45,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1086,22,5,1,0,0,1,0,0,1,1,0,0,0,0,0
1087,26,2,1,1,0,1,1,0,0,0,0,1,0,0,0
1088,62,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1089,34,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1092,24,10,1,0,0,1,0,0,1,0,0,0,1,0,0
1093,21,2,0,0,0,1,0,0,1,0,0,1,0,0,0
1094,25,2,0,1,0,1,1,0,0,0,0,1,0,0,0
1096,68,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1097,41,2,2,0,0,1,1,0,0,0,0,1,0,0,0
1099,21,3,1,0,0,1,0,0,1,0,0,1,0,0,0
1101,37,3,1,0,1,0,1,0,0,0,0,0,1,0,0
1103,22,8,0,0,0,1,0,0,1,1,0,0,0,0,0
1105,38,4,11,1,0,1,1,0,0,0,0,1,0,0,0
1106,42,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1107,22,4,1,1,0,1,0,0,1,0,0,1,0,0,0
1109,45,4,0,1,0,1,0,1,0,1,0,0,0,0,0
1110,36,10,4,1,1,0,1,0,0,1,0,0,0,0,0
1111,48,6,2,0,0,1,0,1,0,1,0,0,0,0,0
1118,45,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1119,23,9,6,1,0,1,0,0,1,1,0,0,0,0,0
1120,24,8,0,0,0,1,0,0,1,1,0,0,0,0,0
1121,29,2,0,0,0,1,1,0,0,1,0,0,0,0,0
1122,24,3,0,0,0,1,0,0,1,1,0,0,0,0,0
1123,50,9,11,0,0,1,0,1,0,1,0,0,0,0,0
1125,34,7,10,1,0,1,1,0,0,1,0,0,0,0,0
1127,23,2,0,0,0,1,0,0,1,1,0,0,0,0,0
1128,22,5,0,0,1,0,0,0,1,0,0,1,0,0,0
1129,36,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1130,30,5,22,1,0,1,1,0,0,0,0,1,0,0,0
1131,21,10,0,1,0,1,0,0,1,1,0,0,0,0,0
1132,53,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1135,24,3,1,0,0,1,0,0,1,0,0,1,0,0,0
1136,25,5,7,1,0,1,1,0,0,1,0,0,0,0,0
1138,25,9,1,0,1,0,1,0,0,1,0,0,0,0,0
1140,71,1,8,0,0,1,0,1,0,1,0,0,0,0,0
1141,39,9,10,0,0,1,1,0,0,1,0,0,0,0,0
1142,37,5,0,0,1,0,1,0,0,1,0,0,0,0,0
1143,20,5,0,1,0,1,0,0,1,1,0,0,0,0,0
1144,29,5,3,0,1,0,1,0,0,1,0,0,0,0,0
1145,22,5,2,1,0,1,0,0,1,1,0,0,0,0,0
1146,26,7,4,1,0,1,1,0,0,1,0,0,0,0,0
1149,35,7,5,0,0,1,1,0,0,0,0,0,1,0,0
1150,47,10,19,1,1,0,0,1,0,1,0,0,0,0,0
1151,21,4,1,1,0,1,0,0,1,0,0,0,0,0,1
1152,23,10,0,0,1,0,0,0,1,0,0,0,0,0,1
1153,20,8,1,1,1,0,0,0,1,0,0,1,0,0,0
1156,23,2,0,0,1,0,0,0,1,1,0,0,0,0,0
1157,27,7,3,0,0,1,1,0,0,0,0,0,0,1,0
1158,55,2,18,1,0,1,0,1,0,0,0,1,0,0,0
1159,53,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1160,23,7,0,0,1,0,0,0,1,1,0,0,0,0,0
1162,26,7,5,1,0,1,1,0,0,1,0,0,0,0,0
1163,25,6,6,0,0,1,1,0,0,1,0,0,0,0,0
1165,23,4,2,0,0,1,0,0,1,0,0,0,0,0,1
1166,27,9,4,1,0,1,1,0,0,1,0,0,0,0,0
1167,26,3,2,0,0,1,1,0,0,1,0,0,0,0,0
1169,29,4,1,0,0,1,1,0,0,1,0,0,0,0,0
1170,27,2,1,1,0,1,1,0,0,0,0,0,0,0,1
1171,28,2,0,0,0,1,1,0,0,0,0,0,1,0,0
1172,31,2,0,0,0,1,1,0,0,1,0,0,0,0,0
1173,41,6,8,1,0,1,1,0,0,1,0,0,0,0,0
1176,25,2,0,0,0,1,1,0,0,0,0,1,0,0,0
1177,47,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1179,37,2,4,0,0,1,1,0,0,1,0,0,0,0,0
1181,35,5,4,0,1,0,1,0,0,1,0,0,0,0,0
1186,24,4,1,1,0,1,0,0,1,0,0,1,0,0,0
1187,21,9,2,1,0,1,0,0,1,0,0,1,0,0,0
1191,22,4,0,1,0,1,0,0,1,0,0,1,0,0,0
1192,57,6,11,0,0,1,0,1,0,1,0,0,0,0,0
1193,48,7,0,0,0,1,0,1,0,0,0,1,0,0,0
1194,36,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1195,37,7,3,0,1,0,1,0,0,1,0,0,0,0,0
1196,31,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1197,22,9,1,1,0,1,0,0,1,1,0,0,0,0,0
1198,31,3,2,0,0,1,1,0,0,0,0,1,0,0,0
1200,24,5,0,1,0,1,0,0,1,1,0,0,0,0,0
1202,32,9,22,1,0,1,1,0,0,1,0,0,0,0,0
1204,23,4,0,0,1,0,0,0,1,0,0,0,0,0,1
1205,63,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1206,30,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1207,26,5,2,1,0,1,1,0,0,0,0,1,0,0,0
1208,48,3,2,0,0,1,0,1,0,0,0,1,0,0,0
1209,20,4,0,0,0,1,0,0,1,0,0,1,0,0,0
1212,24,5,1,1,1,0,0,0,1,1,0,0,0,0,0
1213,36,2,1,0,1,0,1,0,0,1,0,0,0,0,0
1215,83,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1216,28,6,2,0,0,1,1,0,0,0,0,1,0,0,0
1217,36,2,3,1,0,1,1,0,0,1,0,0,0,0,0
1219,33,2,0,0,1,0,1,0,0,1,0,0,0,0,0
1220,39,3,0,0,0,1,1,0,0,1,0,0,0,0,0
1221,29,7,3,0,0,1,1,0,0,0,0,0,0,0,1
1222,30,10,17,1,0,1,1,0,0,1,0,0,0,0,0
1223,19,6,1,1,1,0,0,0,1,0,0,1,0,0,0
1225,24,1,1,1,0,1,0,0,1,1,0,0,0,0,0
1227,36,7,11,0,0,1,1,0,0,0,0,0,1,0,0
1228,29,5,1,0,1,0,1,0,0,0,0,1,0,0,0
1229,35,6,7,0,0,1,1,0,0,1,0,0,0,0,0
1230,24,3,0,0,0,1,0,0,1,1,0,0,0,0,0
1231,26,2,0,0,0,1,1,0,0,0,0,1,0,0,0
1233,26,4,8,0,0,1,1,0,0,0,0,1,0,0,0
1234,52,6,7,0,0,1,0,1,0,1,0,0,0,0,0
1235,28,7,14,1,0,1,1,0,0,1,0,0,0,0,0
1237,32,5,0,0,0,1,1,0,0,1,0,0,0,0,0
1238,32,3,1,1,1,0,1,0,0,0,0,1,0,0,0
1239,33,8,5,1,0,1,1,0,0,1,0,0,0,0,0
1240,29,10,16,0,0,1,1,0,0,1,0,0,0,0,0
1241,34,3,1,1,0,1,1,0,0,0,0,1,0,0,0
1242,37,1,0,1,1,0,1,0,0,0,0,0,0,0,1
1243,43,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1244,47,4,2,0,0,1,0,1,0,0,0,1,0,0,0
1246,25,6,3,1,0,1,1,0,0,1,0,0,0,0,0
1247,23,3,1,0,1,0,0,0,1,1,0,0,0,0,0
1248,39,2,2,0,0,1,1,0,0,0,0,1,0,0,0
1250,35,8,13,1,0,1,1,0,0,1,0,0,0,0,0
1252,33,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1253,21,3,0,1,0,1,0,0,1,0,0,0,0,0,1
1254,43,8,20,0,0,1,1,0,0,1,0,0,0,0,0
1255,25,8,3,1,0,1,1,0,0,1,0,0,0,0,0
1256,48,10,25,1,0,1,0,1,0,1,0,0,0,0,0
1257,22,7,1,1,0,1,0,0,1,1,0,0,0,0,0
1258,52,8,9,1,0,1,0,1,0,1,0,0,0,0,0
1259,26,4,5,1,0,1,1,0,0,0,0,1,0,0,0
1260,67,7,4,1,0,1,0,1,0,1,0,0,0,0,0
1261,34,2,4,0,0,1,1,0,0,1,0,0,0,0,0
1262,56,1,4,0,0,1,0,1,0,0,0,1,0,0,0
1268,28,4,1,1,0,1,1,0,0,1,0,0,0,0,0
1269,29,4,2,0,0,1,1,0,0,1,0,0,0,0,0
1271,24,5,0,1,1,0,0,0,1,1,0,0,0,0,0
1272,37,5,6,1,0,1,1,0,0,1,0,0,0,0,0
1274,43,2,3,0,0,1,1,0,0,0,0,0,0,0,1
1275,51,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1276,20,7,1,1,0,1,0,0,1,1,0,0,0,0,0
1280,26,7,4,1,0,1,1,0,0,0,0,1,0,0,0
1281,39,2,1,1,1,0,1,0,0,0,0,1,0,0,0
1282,21,8,1,0,0,1,0,0,1,1,0,0,0,0,0
1283,21,9,1,1,0,1,0,0,1,1,0,0,0,0,0
1286,24,4,3,1,0,1,0,0,1,0,0,1,0,0,0
1290,26,8,4,1,0,1,1,0,0,1,0,0,0,0,0
1292,48,2,1,0,0,1,0,1,0,0,0,1,0,0,0
1293,24,5,5,1,0,1,0,0,1,1,0,0,0,0,0
1295,26,4,0,0,0,1,1,0,0,0,0,1,0,0,0
1296,46,1,0,0,0,1,0,1,0,0,0,1,0,0,0
